label,type,vendor,model,firmware,location,ip,id
ONT,ONT,Huawei,EG8141,v5.0,New Victoria,87.116.177.220,ONT_CUST_01922
ONT,ONT,ZTE,F600,v4.6,Garciaberg,158.181.47.96,ONT_CUST_01923
ONT,ONT,Huawei,HG8245,v2.8,Pottsshire,11.49.131.188,ONT_CUST_01924
ONT,ONT,ZTE,F670Y,v4.3,Williamsmouth,103.197.155.41,ONT_CUST_01925
ONT,ONT,ZTE,F670Y,v3.6,North Bobby,138.132.178.103,ONT_CUST_01926
ONT,ONT,Huawei,EG8141,v5.3,Bushtown,160.29.203.118,ONT_CUST_01927
ONT,ONT,Dasand,H660GM,v3.3,East Karina,20.123.61.198,ONT_CUST_01928
ONT,ONT,Huawei,EG8141,v1.6,Reyesside,169.226.114.25,ONT_CUST_01929
ONT,ONT,Huawei,HG8245,v5.5,East Savannahton,7.248.179.32,ONT_CUST_01930
ONT,ONT,ZTE,F600,v4.7,North Alexanderburgh,172.202.21.204,ONT_CUST_01931
ONT,ONT,Huawei,HG8245,v3.7,North Megan,142.91.162.130,ONT_CUST_01932
ONT,ONT,Dasand,H660GM,v4.9,Lake Amandashire,83.14.88.152,ONT_CUST_01933
ONT,ONT,ZTE,F670Y,v2.9,North Bobbytown,200.109.242.6,ONT_CUST_01934
ONT,ONT,ZTE,F600,v4.2,Parkershire,136.212.254.81,ONT_CUST_01935
ONT,ONT,ZTE,F670Y,v4.0,East George,21.57.69.222,ONT_CUST_01936
ONT,ONT,Huawei,EG8141,v5.4,Clarkstad,13.245.192.29,ONT_CUST_01937
ONT,ONT,Huawei,HG8245,v4.6,East Abigail,151.151.30.175,ONT_CUST_01938
ONT,ONT,Huawei,EG8141,v1.1,Justinfurt,116.66.119.183,ONT_CUST_01939
ONT,ONT,ZTE,F600,v4.2,South Christinafurt,222.0.127.45,ONT_CUST_01940
ONT,ONT,Huawei,HG8245,v4.0,Danielberg,131.165.91.150,ONT_CUST_01941
ONT,ONT,ZTE,F600,v4.5,Heathershire,211.56.9.211,ONT_CUST_01942
ONT,ONT,Huawei,EG8141,v1.0,Colemanport,200.11.65.55,ONT_CUST_01943
ONT,ONT,Huawei,HG8245,v3.7,Port Jasonland,137.22.15.234,ONT_CUST_01944
ONT,ONT,Huawei,EG8141,v1.1,North Joseph,46.107.24.220,ONT_CUST_01945
ONT,ONT,Dasand,H660GM,v4.2,Gregoryton,216.46.178.170,ONT_CUST_01946
ONT,ONT,ZTE,F670Y,v2.0,East Brentborough,199.19.250.235,ONT_CUST_01947
ONT,ONT,Huawei,HG8245,v2.4,Lake Keith,73.47.53.244,ONT_CUST_01948
ONT,ONT,Huawei,EG8141,v2.1,Lake Stacyborough,199.54.85.209,ONT_CUST_01949
ONT,ONT,Dasand,H660GM,v2.7,Brownshire,27.29.145.24,ONT_CUST_01950
ONT,ONT,Huawei,HG8245,v2.0,Maloneside,21.121.63.98,ONT_CUST_01951
ONT,ONT,Huawei,EG8141,v1.8,Pinedaberg,164.120.91.219,ONT_CUST_01952
ONT,ONT,ZTE,F600,v4.0,Elizabethview,55.153.15.148,ONT_CUST_01953
ONT,ONT,ZTE,F670Y,v1.6,Port Shannonfort,189.159.232.187,ONT_CUST_01954
ONT,ONT,Huawei,EG8141,v2.3,South Carla,152.97.216.244,ONT_CUST_01955
ONT,ONT,Huawei,EG8141,v1.0,Jenniferville,2.1.17.198,ONT_CUST_01956
ONT,ONT,Huawei,HG8245,v2.1,Ryanhaven,147.131.88.164,ONT_CUST_01957
ONT,ONT,ZTE,F670Y,v1.6,West Cynthia,200.141.208.28,ONT_CUST_01958
ONT,ONT,Huawei,EG8141,v3.8,New Nancy,201.185.240.137,ONT_CUST_01959
ONT,ONT,Huawei,HG8245,v5.6,Port Margaret,30.146.110.187,ONT_CUST_01960
ONT,ONT,Huawei,HG8245,v2.3,New Davidview,2.228.131.83,ONT_CUST_01961
ONT,ONT,ZTE,F600,v2.0,Caseyton,40.65.178.209,ONT_CUST_01962
ONT,ONT,Dasand,H660GM,v1.6,Estradaview,82.143.155.206,ONT_CUST_01963
ONT,ONT,ZTE,F670Y,v1.4,Williamchester,138.89.82.247,ONT_CUST_01964
ONT,ONT,ZTE,F670Y,v1.3,North Dawn,173.85.97.199,ONT_CUST_01965
ONT,ONT,ZTE,F600,v5.7,East Ericatown,123.97.139.19,ONT_CUST_01966
ONT,ONT,Dasand,H660GM,v3.1,Port Shannon,105.34.254.123,ONT_CUST_01967
ONT,ONT,ZTE,F600,v4.2,East Davidland,66.198.81.173,ONT_CUST_01968
ONT,ONT,ZTE,F670Y,v3.7,Donnamouth,194.100.103.33,ONT_CUST_01969
ONT,ONT,Huawei,EG8141,v1.9,South Steventown,121.34.177.85,ONT_CUST_01970
ONT,ONT,ZTE,F600,v4.8,Port Williamshire,202.186.44.212,ONT_CUST_01971
ONT,ONT,Huawei,HG8245,v2.0,North Justin,193.103.124.35,ONT_CUST_01972
ONT,ONT,Huawei,EG8141,v2.6,Johnstonton,114.138.46.33,ONT_CUST_01973
ONT,ONT,ZTE,F670Y,v1.2,Toddside,207.186.35.105,ONT_CUST_01974
ONT,ONT,Huawei,EG8141,v3.3,New Roger,32.251.30.248,ONT_CUST_01975
ONT,ONT,ZTE,F670Y,v1.3,West Kristenport,188.29.83.138,ONT_CUST_01976
ONT,ONT,ZTE,F600,v3.2,Stanleyhaven,173.221.123.200,ONT_CUST_01977
ONT,ONT,ZTE,F670Y,v5.6,Phillipsport,218.26.130.150,ONT_CUST_01978
ONT,ONT,Huawei,HG8245,v3.5,West Melissa,125.247.207.33,ONT_CUST_01979
ONT,ONT,ZTE,F670Y,v5.0,West Keithchester,183.0.66.165,ONT_CUST_01980
ONT,ONT,ZTE,F670Y,v5.6,Christianbury,129.123.172.64,ONT_CUST_01981
ONT,ONT,ZTE,F600,v2.7,Parkland,55.216.139.171,ONT_CUST_01982
ONT,ONT,Huawei,EG8141,v1.3,Williamsshire,46.58.255.161,ONT_CUST_01983
ONT,ONT,Huawei,HG8245,v2.2,East Dylan,92.118.21.19,ONT_CUST_01984
ONT,ONT,Huawei,HG8245,v2.8,East Dale,184.22.132.109,ONT_CUST_01985
ONT,ONT,ZTE,F600,v3.2,Stewarttown,161.100.129.184,ONT_CUST_01986
ONT,ONT,Huawei,EG8141,v2.9,Deanfurt,205.255.133.45,ONT_CUST_01987
ONT,ONT,ZTE,F600,v3.9,Lake Billyburgh,32.144.194.15,ONT_CUST_01988
ONT,ONT,Dasand,H660GM,v3.7,Lake Ashley,143.182.228.95,ONT_CUST_01989
ONT,ONT,ZTE,F600,v4.2,South Jody,143.157.18.67,ONT_CUST_01990
ONT,ONT,ZTE,F600,v5.9,Jessicaburgh,45.198.185.224,ONT_CUST_01991
ONT,ONT,ZTE,F670Y,v4.0,Evansview,132.183.92.183,ONT_CUST_01992
ONT,ONT,Huawei,EG8141,v1.4,Matabury,6.136.240.205,ONT_CUST_01993
ONT,ONT,ZTE,F670Y,v5.2,Amandaside,27.108.19.140,ONT_CUST_01994
ONT,ONT,ZTE,F600,v3.7,Ibarrabury,25.105.73.56,ONT_CUST_01995
ONT,ONT,ZTE,F600,v1.5,Cookmouth,185.211.157.71,ONT_CUST_01996
ONT,ONT,ZTE,F600,v2.2,Patriciastad,86.6.87.153,ONT_CUST_01997
ONT,ONT,Huawei,HG8245,v1.8,Adamsmouth,128.17.227.165,ONT_CUST_01998
ONT,ONT,Huawei,EG8141,v4.6,New Kimtown,22.204.80.46,ONT_CUST_01999
ONT,ONT,Huawei,EG8141,v4.7,Lake Matthew,142.62.193.84,ONT_CUST_02000
ONT,ONT,Dasand,H660GM,v4.0,Vanessafort,109.222.21.98,ONT_CUST_02001
ONT,ONT,Huawei,EG8141,v5.2,Brianton,102.168.136.135,ONT_CUST_02002
ONT,ONT,Huawei,EG8141,v3.5,North Troy,178.250.89.27,ONT_CUST_02003
ONT,ONT,Dasand,H660GM,v3.0,Bennettberg,142.124.42.64,ONT_CUST_02004
ONT,ONT,ZTE,F670Y,v2.7,Susanstad,134.227.84.46,ONT_CUST_02005
ONT,ONT,ZTE,F600,v1.2,Russellport,78.196.209.1,ONT_CUST_02006
ONT,ONT,Huawei,EG8141,v2.4,Matthewstad,31.1.146.99,ONT_CUST_02007
ONT,ONT,ZTE,F670Y,v1.1,Petersonstad,152.75.94.51,ONT_CUST_02008
ONT,ONT,Dasand,H660GM,v4.9,North Jose,195.201.212.18,ONT_CUST_02009
ONT,ONT,Dasand,H660GM,v4.2,Port Aaronport,168.176.63.156,ONT_CUST_02010
ONT,ONT,Huawei,EG8141,v3.8,Jenniferberg,184.159.112.188,ONT_CUST_02011
ONT,ONT,Dasand,H660GM,v5.4,North David,71.61.29.221,ONT_CUST_02012
ONT,ONT,ZTE,F670Y,v1.9,Lake Jennifer,27.45.28.20,ONT_CUST_02013
ONT,ONT,Huawei,EG8141,v2.6,Lake Anthonyland,165.171.174.109,ONT_CUST_02014
ONT,ONT,Huawei,HG8245,v4.0,West Rachel,153.233.126.84,ONT_CUST_02015
ONT,ONT,Huawei,EG8141,v5.6,East Beckyburgh,147.67.228.14,ONT_CUST_02016
ONT,ONT,Dasand,H660GM,v2.2,East Erikport,202.226.3.249,ONT_CUST_02017
ONT,ONT,Huawei,HG8245,v2.3,New Sierraburgh,206.45.173.1,ONT_CUST_02018
ONT,ONT,Huawei,HG8245,v5.1,New Theresa,212.73.97.126,ONT_CUST_02019
ONT,ONT,Dasand,H660GM,v2.3,Port Robert,106.192.82.67,ONT_CUST_02020
ONT,ONT,Dasand,H660GM,v2.4,Smithborough,138.70.40.107,ONT_CUST_02021
ONT,ONT,ZTE,F600,v5.1,Seanmouth,171.57.8.255,ONT_CUST_02022
ONT,ONT,ZTE,F670Y,v3.1,New Samuelview,70.59.1.65,ONT_CUST_02023
ONT,ONT,Huawei,HG8245,v3.1,Sheritown,53.87.94.2,ONT_CUST_02024
ONT,ONT,Huawei,HG8245,v4.7,Johnnytown,83.48.251.136,ONT_CUST_02025
ONT,ONT,Huawei,HG8245,v3.0,Lopezview,76.27.93.10,ONT_CUST_02026
ONT,ONT,ZTE,F670Y,v1.3,Port Michaelfort,145.92.37.144,ONT_CUST_02027
ONT,ONT,ZTE,F670Y,v4.9,Cookfort,128.246.61.30,ONT_CUST_02028
ONT,ONT,ZTE,F600,v4.7,Port Heatherfort,139.120.254.132,ONT_CUST_02029
ONT,ONT,Dasand,H660GM,v3.5,West Amberville,173.15.102.251,ONT_CUST_02030
ONT,ONT,ZTE,F670Y,v3.6,Aaronville,177.82.66.82,ONT_CUST_02031
ONT,ONT,Huawei,HG8245,v3.5,Port Brianfort,206.10.120.160,ONT_CUST_02032
ONT,ONT,Huawei,EG8141,v4.2,New Vanessa,111.79.116.72,ONT_CUST_02033
ONT,ONT,ZTE,F670Y,v5.4,Port Kelly,71.13.22.151,ONT_CUST_02034
ONT,ONT,ZTE,F600,v4.9,Port Anthonyshire,158.9.21.235,ONT_CUST_02035
ONT,ONT,Dasand,H660GM,v2.0,Millsborough,95.29.9.26,ONT_CUST_02036
ONT,ONT,ZTE,F670Y,v3.0,Fosterberg,75.181.23.118,ONT_CUST_02037
ONT,ONT,ZTE,F600,v2.9,Mcfarlandmouth,1.201.215.236,ONT_CUST_02038
ONT,ONT,Huawei,EG8141,v5.1,Davenporthaven,72.150.71.232,ONT_CUST_02039
ONT,ONT,ZTE,F600,v1.6,Port Angela,65.215.17.174,ONT_CUST_02040
ONT,ONT,Huawei,HG8245,v2.8,New Ronald,222.7.48.90,ONT_CUST_02041
ONT,ONT,Dasand,H660GM,v2.7,Davidville,43.183.191.195,ONT_CUST_02042
ONT,ONT,ZTE,F600,v2.7,Emilyside,48.132.184.16,ONT_CUST_02043
ONT,ONT,ZTE,F600,v5.3,East Julieborough,47.247.92.58,ONT_CUST_02044
ONT,ONT,ZTE,F670Y,v2.1,Kelseyside,34.220.63.140,ONT_CUST_02045
ONT,ONT,ZTE,F670Y,v2.5,New Jonathanport,52.67.192.54,ONT_CUST_02046
ONT,ONT,ZTE,F670Y,v3.7,Gibsonstad,158.247.224.132,ONT_CUST_02047
ONT,ONT,Huawei,HG8245,v5.7,Cliffordview,110.25.118.112,ONT_CUST_02048
ONT,ONT,Dasand,H660GM,v2.9,New Brittney,66.180.55.224,ONT_CUST_02049
ONT,ONT,ZTE,F670Y,v3.6,East Rebecca,189.200.213.122,ONT_CUST_02050
ONT,ONT,Huawei,EG8141,v2.3,West Lindsay,5.129.139.94,ONT_CUST_02051
ONT,ONT,Huawei,HG8245,v3.1,Lauramouth,9.44.115.210,ONT_CUST_02052
ONT,ONT,ZTE,F670Y,v3.9,Port Amber,57.158.113.52,ONT_CUST_02053
ONT,ONT,Huawei,HG8245,v5.5,South Andrew,87.137.24.241,ONT_CUST_02054
ONT,ONT,ZTE,F600,v4.9,Lake Melissamouth,42.132.109.216,ONT_CUST_02055
ONT,ONT,ZTE,F670Y,v5.8,East Alanfort,112.222.222.4,ONT_CUST_02056
ONT,ONT,Huawei,EG8141,v4.5,North Jessica,204.153.37.165,ONT_CUST_02057
ONT,ONT,ZTE,F670Y,v5.9,North Devin,147.25.110.177,ONT_CUST_02058
ONT,ONT,ZTE,F670Y,v1.6,Hollandton,172.114.170.158,ONT_CUST_02059
ONT,ONT,Dasand,H660GM,v3.2,Jenniferfurt,168.30.102.229,ONT_CUST_02060
ONT,ONT,Huawei,HG8245,v4.7,East Sean,36.37.223.239,ONT_CUST_02061
ONT,ONT,ZTE,F600,v2.0,Danielleburgh,200.13.11.4,ONT_CUST_02062
ONT,ONT,ZTE,F600,v3.8,Dominiqueshire,81.164.144.47,ONT_CUST_02063
ONT,ONT,Huawei,EG8141,v5.7,West Marthastad,85.179.99.150,ONT_CUST_02064
ONT,ONT,ZTE,F600,v4.0,Port Travis,154.49.126.24,ONT_CUST_02065
ONT,ONT,ZTE,F670Y,v2.3,Huffmanbury,172.120.111.139,ONT_CUST_02066
ONT,ONT,Huawei,HG8245,v4.6,West Lindamouth,139.166.90.243,ONT_CUST_02067
ONT,ONT,Dasand,H660GM,v1.8,Port Adam,166.204.90.140,ONT_CUST_02068
ONT,ONT,Huawei,EG8141,v4.7,East Marvin,111.207.185.61,ONT_CUST_02069
ONT,ONT,ZTE,F600,v1.8,Jacobsonmouth,207.5.178.245,ONT_CUST_02070
ONT,ONT,ZTE,F670Y,v5.6,West Brittany,126.187.113.37,ONT_CUST_02071
ONT,ONT,Huawei,EG8141,v5.0,Port Sean,187.192.164.133,ONT_CUST_02072
ONT,ONT,ZTE,F670Y,v5.2,North Jonland,43.117.73.102,ONT_CUST_02073
ONT,ONT,ZTE,F600,v3.2,Port Patriciafort,89.4.84.225,ONT_CUST_02074
ONT,ONT,ZTE,F670Y,v2.0,New Trevorbury,14.34.86.253,ONT_CUST_02075
ONT,ONT,ZTE,F670Y,v2.6,New Whitneyland,176.57.20.39,ONT_CUST_02076
ONT,ONT,Huawei,HG8245,v1.1,East Julia,135.118.91.172,ONT_CUST_02077
ONT,ONT,Huawei,EG8141,v2.0,New Louis,70.168.178.218,ONT_CUST_02078
ONT,ONT,Huawei,EG8141,v5.6,Julieville,161.49.93.106,ONT_CUST_02079
ONT,ONT,Dasand,H660GM,v2.0,Stephaniemouth,30.86.237.172,ONT_CUST_02080
ONT,ONT,Huawei,HG8245,v4.7,Priceland,167.42.251.162,ONT_CUST_02081
ONT,ONT,Dasand,H660GM,v4.1,Joannatown,221.152.50.225,ONT_CUST_02082
ONT,ONT,ZTE,F600,v3.7,Thomasfort,220.158.151.230,ONT_CUST_02083
ONT,ONT,Huawei,HG8245,v1.1,Lake Megan,26.229.252.112,ONT_CUST_02084
ONT,ONT,Huawei,EG8141,v5.3,West Jonathan,154.170.59.167,ONT_CUST_02085
ONT,ONT,Dasand,H660GM,v3.1,Christineborough,5.213.120.43,ONT_CUST_02086
ONT,ONT,ZTE,F670Y,v4.7,Harveymouth,124.250.147.109,ONT_CUST_02087
ONT,ONT,ZTE,F600,v5.2,Port Christina,66.68.237.240,ONT_CUST_02088
ONT,ONT,ZTE,F670Y,v5.2,Lake Jeremyton,25.172.81.68,ONT_CUST_02089
ONT,ONT,Dasand,H660GM,v4.8,Johntown,42.7.178.2,ONT_CUST_02090
ONT,ONT,Dasand,H660GM,v1.8,Swansonfurt,112.52.48.110,ONT_CUST_02091
ONT,ONT,ZTE,F670Y,v2.1,South Jameshaven,181.223.196.160,ONT_CUST_02092
ONT,ONT,Huawei,HG8245,v1.8,Mcdowellbury,144.15.44.187,ONT_CUST_02093
ONT,ONT,ZTE,F670Y,v1.2,Mckinneyborough,35.247.139.124,ONT_CUST_02094
ONT,ONT,Huawei,HG8245,v1.8,Port Jamesville,151.60.160.138,ONT_CUST_02095
ONT,ONT,Huawei,HG8245,v1.8,Port Ginaview,20.208.114.253,ONT_CUST_02096
ONT,ONT,ZTE,F670Y,v4.0,Lake Brianview,20.64.72.173,ONT_CUST_02097
ONT,ONT,ZTE,F600,v1.8,Alexchester,126.193.116.227,ONT_CUST_02098
ONT,ONT,Huawei,EG8141,v2.9,South Pennyview,11.12.52.66,ONT_CUST_02099
ONT,ONT,Huawei,EG8141,v5.5,Tonyatown,209.95.119.229,ONT_CUST_02100
ONT,ONT,Huawei,HG8245,v1.0,West Melvintown,197.86.130.188,ONT_CUST_02101
ONT,ONT,Huawei,HG8245,v2.4,South Jennifer,17.95.202.147,ONT_CUST_02102
ONT,ONT,Huawei,HG8245,v5.5,Kaylaberg,98.192.174.79,ONT_CUST_02103
ONT,ONT,Huawei,EG8141,v1.8,Beckybury,10.106.238.20,ONT_CUST_02104
ONT,ONT,ZTE,F600,v2.6,Port Martinmouth,211.36.199.134,ONT_CUST_02105
ONT,ONT,Huawei,EG8141,v4.2,North Jacob,23.253.60.58,ONT_CUST_02106
ONT,ONT,Huawei,HG8245,v3.3,New Douglasbury,111.47.113.86,ONT_CUST_02107
ONT,ONT,Huawei,HG8245,v4.2,Sextonburgh,80.78.88.174,ONT_CUST_02108
ONT,ONT,ZTE,F600,v1.9,New Kelly,171.201.228.72,ONT_CUST_02109
ONT,ONT,ZTE,F670Y,v3.1,Nealburgh,156.155.131.131,ONT_CUST_02110
ONT,ONT,Huawei,EG8141,v1.5,Christinamouth,131.39.103.14,ONT_CUST_02111
ONT,ONT,ZTE,F600,v3.2,Millerland,104.143.175.168,ONT_CUST_02112
ONT,ONT,ZTE,F600,v1.1,Frankside,37.212.131.140,ONT_CUST_02113
ONT,ONT,Huawei,HG8245,v4.1,Lewisstad,105.39.210.68,ONT_CUST_02114
ONT,ONT,Huawei,HG8245,v5.4,Clarkfurt,197.17.74.180,ONT_CUST_02115
ONT,ONT,ZTE,F600,v1.8,Lake John,201.185.203.87,ONT_CUST_02116
ONT,ONT,Dasand,H660GM,v5.4,Melissaville,46.57.99.45,ONT_CUST_02117
ONT,ONT,Huawei,HG8245,v1.2,Juanport,102.164.144.155,ONT_CUST_02118
ONT,ONT,ZTE,F670Y,v3.8,Port Matthewtown,201.78.5.250,ONT_CUST_02119
ONT,ONT,Dasand,H660GM,v4.9,East Christy,165.138.234.181,ONT_CUST_02120
ONT,ONT,ZTE,F600,v1.8,Lake Jessicaview,125.184.230.254,ONT_CUST_02121
ONT,ONT,Dasand,H660GM,v2.6,West Angelaborough,44.86.6.159,ONT_CUST_02122
ONT,ONT,ZTE,F600,v1.5,Loweside,138.132.163.146,ONT_CUST_02123
ONT,ONT,ZTE,F600,v4.2,New Juliefurt,187.84.170.74,ONT_CUST_02124
ONT,ONT,ZTE,F600,v4.8,East Erintown,180.243.67.252,ONT_CUST_02125
ONT,ONT,ZTE,F600,v5.3,Carlaside,168.160.232.78,ONT_CUST_02126
ONT,ONT,Dasand,H660GM,v3.6,Williamsside,190.78.192.19,ONT_CUST_02127
ONT,ONT,Huawei,HG8245,v1.3,Devinview,69.219.162.25,ONT_CUST_02128
ONT,ONT,Huawei,HG8245,v1.4,Victoriaville,105.36.22.133,ONT_CUST_02129
ONT,ONT,ZTE,F670Y,v4.8,Sharonchester,86.242.186.42,ONT_CUST_02130
ONT,ONT,ZTE,F600,v4.8,Michelemouth,216.106.236.60,ONT_CUST_02131
ONT,ONT,Dasand,H660GM,v4.0,West Victoriaville,111.211.25.31,ONT_CUST_02132
ONT,ONT,Huawei,HG8245,v4.8,West Monica,26.138.43.122,ONT_CUST_02133
ONT,ONT,Huawei,HG8245,v5.7,West Lisa,188.53.111.195,ONT_CUST_02134
ONT,ONT,ZTE,F670Y,v2.1,Abigailberg,195.136.232.251,ONT_CUST_02135
ONT,ONT,ZTE,F670Y,v5.5,Dawsonhaven,159.234.66.178,ONT_CUST_02136
ONT,ONT,Huawei,EG8141,v4.6,Kathleentown,65.120.106.179,ONT_CUST_02137
ONT,ONT,ZTE,F600,v1.5,New Julia,177.250.25.96,ONT_CUST_02138
ONT,ONT,ZTE,F670Y,v3.4,Lake April,218.117.184.192,ONT_CUST_02139
ONT,ONT,Huawei,EG8141,v3.3,Williamtown,188.77.217.254,ONT_CUST_02140
ONT,ONT,Dasand,H660GM,v2.4,North Lindahaven,216.74.189.251,ONT_CUST_02141
ONT,ONT,Huawei,EG8141,v5.7,Port Dianaview,5.179.176.135,ONT_CUST_02142
ONT,ONT,ZTE,F670Y,v5.7,North Matthew,99.109.109.138,ONT_CUST_02143
ONT,ONT,ZTE,F600,v3.1,Dunnburgh,212.108.143.54,ONT_CUST_02144
ONT,ONT,ZTE,F670Y,v4.5,East Melissa,121.234.1.31,ONT_CUST_02145
ONT,ONT,Huawei,EG8141,v4.3,Wrighttown,41.213.174.230,ONT_CUST_02146
ONT,ONT,Dasand,H660GM,v4.1,Port Sandraside,191.65.245.37,ONT_CUST_02147
ONT,ONT,Huawei,HG8245,v2.4,New Brendabury,206.191.24.36,ONT_CUST_02148
ONT,ONT,ZTE,F600,v4.5,Richardsonchester,193.36.67.7,ONT_CUST_02149
ONT,ONT,ZTE,F600,v2.8,West Sarah,163.106.91.10,ONT_CUST_02150
ONT,ONT,Huawei,EG8141,v4.2,Maldonadohaven,142.201.119.69,ONT_CUST_02151
ONT,ONT,ZTE,F600,v4.0,North Stephanietown,193.167.150.130,ONT_CUST_02152
ONT,ONT,Huawei,HG8245,v1.3,Isaiahport,162.187.2.134,ONT_CUST_02153
ONT,ONT,Huawei,HG8245,v4.6,Port Rebecca,199.72.187.20,ONT_CUST_02154
ONT,ONT,ZTE,F670Y,v2.3,South Amy,128.194.52.242,ONT_CUST_02155
ONT,ONT,Huawei,EG8141,v1.6,North Loretta,58.249.220.166,ONT_CUST_02156
ONT,ONT,Huawei,EG8141,v2.5,East Troy,132.252.46.44,ONT_CUST_02157
ONT,ONT,Dasand,H660GM,v2.1,Jonathanmouth,100.196.215.245,ONT_CUST_02158
ONT,ONT,Huawei,HG8245,v2.5,Port Randall,37.241.171.173,ONT_CUST_02159
ONT,ONT,Huawei,HG8245,v1.5,West Shawnaburgh,180.203.145.23,ONT_CUST_02160
ONT,ONT,Huawei,HG8245,v4.7,Ericamouth,174.113.73.208,ONT_CUST_02161
ONT,ONT,Huawei,EG8141,v4.1,Susanfurt,132.192.71.171,ONT_CUST_02162
ONT,ONT,Huawei,HG8245,v5.2,Christinastad,32.166.49.165,ONT_CUST_02163
ONT,ONT,Huawei,HG8245,v3.1,Martinezland,72.218.231.185,ONT_CUST_02164
ONT,ONT,Huawei,HG8245,v4.3,Jacobchester,142.23.216.6,ONT_CUST_02165
ONT,ONT,Dasand,H660GM,v5.9,Paulaland,126.110.142.90,ONT_CUST_02166
ONT,ONT,Huawei,HG8245,v5.2,Williamsland,135.179.254.129,ONT_CUST_02167
ONT,ONT,Huawei,HG8245,v2.6,New Michaelmouth,78.73.123.134,ONT_CUST_02168
ONT,ONT,ZTE,F600,v2.2,Morganchester,32.92.121.152,ONT_CUST_02169
ONT,ONT,Huawei,HG8245,v5.3,Walkerville,36.22.17.176,ONT_CUST_02170
ONT,ONT,Huawei,EG8141,v4.8,Howellport,22.158.76.192,ONT_CUST_02171
ONT,ONT,Dasand,H660GM,v2.5,Snydermouth,105.208.171.49,ONT_CUST_02172
ONT,ONT,Huawei,EG8141,v1.8,Lake Tammy,62.82.127.85,ONT_CUST_02173
ONT,ONT,Huawei,HG8245,v3.1,Harringtonstad,126.145.199.138,ONT_CUST_02174
ONT,ONT,ZTE,F600,v3.6,Janetville,156.177.144.191,ONT_CUST_02175
ONT,ONT,ZTE,F600,v1.2,West Christopher,174.232.69.92,ONT_CUST_02176
ONT,ONT,ZTE,F670Y,v1.5,Hubbardview,197.237.171.170,ONT_CUST_02177
ONT,ONT,ZTE,F600,v3.9,Johnsonfort,138.228.125.243,ONT_CUST_02178
ONT,ONT,ZTE,F670Y,v3.7,New Dakota,189.78.86.147,ONT_CUST_02179
ONT,ONT,ZTE,F600,v3.1,Lake Nataliechester,73.0.140.95,ONT_CUST_02180
ONT,ONT,Dasand,H660GM,v5.2,Anthonystad,46.255.43.150,ONT_CUST_02181
ONT,ONT,ZTE,F600,v3.9,Lake David,173.167.200.233,ONT_CUST_02182
ONT,ONT,Dasand,H660GM,v2.4,Lake Francis,71.62.95.74,ONT_CUST_02183
ONT,ONT,ZTE,F600,v1.1,Solisbury,153.19.191.139,ONT_CUST_02184
ONT,ONT,ZTE,F670Y,v1.9,Stevenhaven,73.46.167.209,ONT_CUST_02185
ONT,ONT,Huawei,HG8245,v4.1,Stephenview,85.238.172.176,ONT_CUST_02186
ONT,ONT,ZTE,F600,v3.7,Brownburgh,223.5.177.83,ONT_CUST_02187
ONT,ONT,Dasand,H660GM,v1.2,East Marissashire,220.190.61.191,ONT_CUST_02188
ONT,ONT,Huawei,EG8141,v5.4,Port Dennis,131.69.210.3,ONT_CUST_02189
ONT,ONT,ZTE,F600,v4.1,Jonesmouth,66.226.89.180,ONT_CUST_02190
ONT,ONT,ZTE,F670Y,v4.6,West Sarah,93.234.93.123,ONT_CUST_02191
ONT,ONT,Dasand,H660GM,v2.9,Davisbury,114.123.199.202,ONT_CUST_02192
ONT,ONT,Dasand,H660GM,v3.0,East Rebeccamouth,193.226.84.195,ONT_CUST_02193
ONT,ONT,ZTE,F670Y,v2.6,Warnerland,53.91.162.106,ONT_CUST_02194
ONT,ONT,ZTE,F670Y,v2.7,Lauraview,122.42.207.67,ONT_CUST_02195
ONT,ONT,ZTE,F600,v4.9,Stevensonfort,170.24.10.3,ONT_CUST_02196
ONT,ONT,Huawei,HG8245,v1.2,East Scott,55.230.130.223,ONT_CUST_02197
ONT,ONT,Huawei,HG8245,v5.7,Flemingmouth,10.137.120.251,ONT_CUST_02198
ONT,ONT,Dasand,H660GM,v3.3,Jennaland,181.229.133.191,ONT_CUST_02199
ONT,ONT,Huawei,EG8141,v5.1,Port Andrewburgh,110.32.2.127,ONT_CUST_02200
ONT,ONT,ZTE,F670Y,v1.8,Port Robertoville,87.63.24.66,ONT_CUST_02201
ONT,ONT,ZTE,F670Y,v2.4,East Sarah,7.217.165.221,ONT_CUST_02202
ONT,ONT,ZTE,F600,v1.3,East Katelynside,65.219.79.87,ONT_CUST_02203
ONT,ONT,ZTE,F670Y,v1.5,North Sheilaberg,17.71.203.176,ONT_CUST_02204
ONT,ONT,Huawei,EG8141,v3.1,New Sherryside,70.103.145.27,ONT_CUST_02205
ONT,ONT,ZTE,F670Y,v4.9,Port John,112.248.0.120,ONT_CUST_02206
ONT,ONT,Huawei,EG8141,v1.0,Michaelton,31.196.95.80,ONT_CUST_02207
ONT,ONT,Huawei,HG8245,v3.2,Pamelafort,19.138.246.226,ONT_CUST_02208
ONT,ONT,Huawei,HG8245,v4.4,Christophertown,49.101.95.252,ONT_CUST_02209
